filename,recID,date,time,treatment,group_id,door_color,frame#,IN/OUT(1/-1),info,note
rec_0036_group_task_groupid_035_treatment_ccdd_20220902_145327,36,20220902,145327,ccdd,35,,,,,without_door
rec_0037_group_task_groupid_036_treatment_nnnn_20220902_153840,37,20220902,153840,nnnn,36,Y,5281,1,,without_door
rec_0037_group_task_groupid_036_treatment_nnnn_20220902_153840,37,20220902,153840,nnnn,36,Y,5314,1,,without_door
rec_0037_group_task_groupid_036_treatment_nnnn_20220902_153840,37,20220902,153840,nnnn,36,Y,5353,1,,without_door
rec_0037_group_task_groupid_036_treatment_nnnn_20220902_153840,37,20220902,153840,nnnn,36,Y,5588,-1,,without_door
rec_0037_group_task_groupid_036_treatment_nnnn_20220902_153840,37,20220902,153840,nnnn,36,Y,5616,-1,,without_door
rec_0037_group_task_groupid_036_treatment_nnnn_20220902_153840,37,20220902,153840,nnnn,36,Y,5651,-1,,without_door
rec_0037_group_task_groupid_036_treatment_nnnn_20220902_153840,37,20220902,153840,nnnn,36,G,4315,1,,without_door
rec_0037_group_task_groupid_036_treatment_nnnn_20220902_153840,37,20220902,153840,nnnn,36,G,4650,-1,,without_door
rec_0037_group_task_groupid_036_treatment_nnnn_20220902_153840,37,20220902,153840,nnnn,36,R,3780,1,,without_door
rec_0037_group_task_groupid_036_treatment_nnnn_20220902_153840,37,20220902,153840,nnnn,36,R,6267,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,2008,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,2447,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,2598,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,2701,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,2918,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,3749,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,3760,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,3768,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,4142,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,4376,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,4500,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,4645,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,5498,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,5756,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,5943,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,5967,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,6262,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,6160,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,6263,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,6345,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,6541,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,6702,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,8044,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,8438,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,8658,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,9234,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,9244,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,9367,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,9883,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,9927,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,9977,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,10056,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,10300,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,10349,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,10458,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,10662,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,10809,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,10898,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,11126,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,11150,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,11486,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,11518,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,11535,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,11800,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,12181,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,12227,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,12774,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,12868,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,13508,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,13624,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,13677,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,13687,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,13802,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,13831,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,13910,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,13930,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,14101,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,14349,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,14356,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,14387,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,14404,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,14754,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,15571,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,15732,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,15773,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,16015,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,16113,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,16486,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,16581,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,16760,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,16763,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,17066,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,17237,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,17254,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,17596,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,18170,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,18309,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,18396,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,18386,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,18512,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,18696,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,18786,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,18915,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,18921,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,19258,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,19569,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,19591,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,19625,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,19819,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,19858,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,19874,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,20073,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,20330,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,20471,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,20882,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,22296,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,22363,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,22577,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,22616,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,23062,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,23080,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,24236,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,24310,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,24337,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,24449,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,24526,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,24810,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,25813,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,25989,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,26165,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,26209,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,26227,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,26263,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,26386,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,26490,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,26490,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,26581,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,26762,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,27358,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,27539,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,28674,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,28734,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,28730,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,28747,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,28879,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,28909,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,29260,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,29296,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,29452,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,29654,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,29703,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,29772,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,29897,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,29989,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,30033,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,30353,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,30536,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,R,30623,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,30697,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,30922,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,30969,1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,31115,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,G,31123,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,31303,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,Y,31339,-1,,without_door
rec_0038_group_task_groupid_025_treatment_cccc_20220905_105147,38,20220905,105147,cccc,25,B,31574,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,Y,3093,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,Y,3155,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,Y,3710,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,Y,4229,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,R,4594,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,R,5981,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,R,6913,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,R,8812,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,9322,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,9334,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,9355,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,9506,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,10491,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,10538,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,11594,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,11797,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,12856,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,12906,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,13020,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,13048,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,13658,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,13853,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,G,15031,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,G,15475,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,R,15723,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,R,16154,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,Y,17329,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,Y,17451,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,R,18051,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,R,18179,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,19510,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,19548,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,19564,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,19567,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,19759,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,19895,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,20289,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,20366,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,20380,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,20433,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,Y,20852,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,Y,22195,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,G,24964,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,G,24997,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,G,24999,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,G,25018,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,G,25625,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,G,26026,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,26045,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,G,26098,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,G,26109,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,26341,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,R,26413,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,R,26445,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,R,28296,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,R,28362,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,28660,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,28751,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,28944,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,28980,1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,29216,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,29226,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,29272,-1,,without_door
rec_0039_group_task_groupid_028_treatment_nnnn_20220905_113535,39,20220905,113535,nnnn,28,B,29338,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,B,4580,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,B,5456,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,B,5468,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,B,5554,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,B,6286,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,7173,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,B,7717,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,B,7915,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,B,7965,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,8083,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,G,10691,1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,G,11800,-1,,without_door
rec_0040_group_task_groupid_008_treatment_ccdd_20220905_121610,40,20220905,121610,ccdd,8,Y,13036,1,,without_door
